person_age,age_band,person_income,income_band,person_home_ownership,person_emp_length,employment_category,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_to_income_pct,cb_person_default_on_file,cb_person_cred_hist_length,exposure_at_default,loss_given_default
43,Middle_Age,30000,Medium_Income,RENT,0,New_Employee,PERSONAL,C,11525,13.57,1,0.38,38.42,Y,17,11525,0.60
36,Adult,80000,High_Income,MORTGAGE,4,Junior_Employee,VENTURE,A,10000,6.62,0,0.13,12.50,N,14,10000,0.60
37,Adult,80000,High_Income,MORTGAGE,8,Mid_Employee,DEBTCONSOLIDATION,A,13000,6.62,0,0.16,16.25,N,13,13000,0.60
36,Adult,80000,High_Income,MORTGAGE,3,Junior_Employee,VENTURE,B,12025,10.65,0,0.15,15.03,N,16,12025,0.60
43,Middle_Age,55000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,B,11750,10.99,0,0.21,21.36,N,17,11750,0.60
48,Middle_Age,20400,Low_Income,RENT,4,Junior_Employee,MEDICAL,A,12000,7.49,1,0.59,58.82,N,12,12000,0.60
42,Middle_Age,80000,High_Income,MORTGAGE,3,Junior_Employee,PERSONAL,B,10000,11.49,0,0.13,12.50,N,14,10000,0.60
43,Middle_Age,80000,High_Income,MORTGAGE,3,Junior_Employee,VENTURE,A,9800,5.99,0,0.12,12.25,N,17,9800,0.60
47,Middle_Age,27000,Low_Income,RENT,2,New_Employee,PERSONAL,D,12000,13.3,1,0.44,44.44,N,12,12000,0.60
36,Adult,80000,High_Income,MORTGAGE,5,Junior_Employee,EDUCATION,B,20000,10.99,0,0.25,25.00,N,15,20000,0.60
43,Middle_Age,80000,High_Income,MORTGAGE,20,Senior_Employee,DEBTCONSOLIDATION,A,10000,6.99,0,0.13,12.50,N,15,10000,0.60
37,Adult,30000,Medium_Income,RENT,8,Mid_Employee,VENTURE,B,12000,12.42,1,0.4,40.00,N,15,12000,0.60
44,Middle_Age,30000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,B,12000,11.11,1,0.4,40.00,N,15,12000,0.60
42,Middle_Age,80000,High_Income,MORTGAGE,8,Mid_Employee,PERSONAL,B,5000,11.99,0,0.06,6.25,N,17,5000,0.60
44,Middle_Age,30000,Medium_Income,RENT,0,New_Employee,MEDICAL,B,12000,11.83,1,0.4,40.00,N,11,12000,0.60
49,Middle_Age,74000,High_Income,MORTGAGE,20,Senior_Employee,DEBTCONSOLIDATION,E,12000,17.99,1,0.16,16.22,N,15,12000,0.60
36,Adult,80000,High_Income,MORTGAGE,20,Senior_Employee,DEBTCONSOLIDATION,A,5000,7.29,0,0.06,6.25,N,16,5000,0.60
46,Middle_Age,80000,High_Income,MORTGAGE,13,Senior_Employee,HOMEIMPROVEMENT,D,20000,14.54,0,0.25,25.00,N,13,20000,0.60
37,Adult,32000,Medium_Income,RENT,0,New_Employee,VENTURE,A,12000,7.49,1,0.38,37.50,N,15,12000,0.60
38,Adult,80000,High_Income,MORTGAGE,7,Mid_Employee,HOMEIMPROVEMENT,A,10000,7.29,0,0.13,12.50,N,16,10000,0.60
39,Adult,80000,High_Income,MORTGAGE,18,Senior_Employee,PERSONAL,C,5600,13.43,0,0.07,7.00,N,13,5600,0.60
37,Adult,80000,High_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,B,10000,9.99,0,0.13,12.50,N,13,10000,0.60
36,Adult,33600,Medium_Income,RENT,3,Junior_Employee,EDUCATION,B,12000,11.36,1,0.36,35.71,N,13,12000,0.60
37,Adult,40000,Medium_Income,OWN,1,New_Employee,VENTURE,B,15000,11.48,0,0.38,37.50,N,14,15000,0.60
46,Middle_Age,80000,High_Income,MORTGAGE,3,Junior_Employee,HOMEIMPROVEMENT,A,10000,6.17,0,0.13,12.50,N,13,10000,0.60
47,Middle_Age,80000,High_Income,MORTGAGE,2,New_Employee,EDUCATION,A,10000,6.54,0,0.13,12.50,N,13,10000,0.60
38,Adult,80000,High_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,C,4000,12.98,0,0.05,5.00,Y,13,4000,0.60
36,Adult,74000,High_Income,MORTGAGE,20,Senior_Employee,HOMEIMPROVEMENT,F,25000,17.8,1,0.34,33.78,Y,11,25000,0.60
39,Adult,80000,High_Income,MORTGAGE,0,New_Employee,HOMEIMPROVEMENT,C,19800,13.23,0,0.25,24.75,Y,13,19800,0.60
46,Middle_Age,80000,High_Income,MORTGAGE,8,Mid_Employee,VENTURE,B,5000,11.86,0,0.06,6.25,N,15,5000,0.60
38,Adult,36500,Medium_Income,RENT,3,Junior_Employee,EDUCATION,A,12000,7.51,1,0.33,32.88,N,11,12000,0.60
38,Adult,80000,High_Income,MORTGAGE,2,New_Employee,MEDICAL,C,5000,13.85,0,0.06,6.25,N,15,5000,0.60
44,Middle_Age,80000,High_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,C,15000,13.11,0,0.19,18.75,N,16,15000,0.60
44,Middle_Age,80000,High_Income,MORTGAGE,28,Senior_Employee,VENTURE,D,25000,15.33,0,0.31,31.25,Y,17,25000,0.60
37,Adult,38200,Medium_Income,RENT,0,New_Employee,VENTURE,A,12000,8.94,1,0.31,31.41,N,14,12000,0.60
37,Adult,38304,Medium_Income,RENT,3,Junior_Employee,PERSONAL,A,12000,7.88,1,0.31,31.33,N,12,12000,0.60
37,Adult,80000,High_Income,MORTGAGE,18,Senior_Employee,MEDICAL,B,20000,11.83,0,0.25,25.00,N,13,20000,0.60
36,Adult,74000,High_Income,MORTGAGE,4,Junior_Employee,EDUCATION,B,10250,11.48,1,0.14,13.85,N,15,10250,0.60
48,Middle_Age,80000,High_Income,MORTGAGE,0,New_Employee,DEBTCONSOLIDATION,A,7700,9.63,0,0.1,9.63,N,11,7700,0.60
36,Adult,74000,High_Income,MORTGAGE,4,Junior_Employee,PERSONAL,C,10000,11.03,1,0.14,13.51,N,15,10000,0.60
36,Adult,80000,High_Income,MORTGAGE,0,New_Employee,EDUCATION,B,15000,10.71,0,0.19,18.75,N,14,15000,0.60
39,Adult,39996,Medium_Income,RENT,1,New_Employee,VENTURE,B,12000,10.74,0,0.3,30.00,N,16,12000,0.60
39,Adult,80000,High_Income,OWN,0,New_Employee,MEDICAL,C,5000,11.22,0,0.06,6.25,N,13,5000,0.60
37,Adult,40000,Medium_Income,RENT,0,New_Employee,MEDICAL,B,12000,9.91,0,0.3,30.00,N,16,12000,0.60
41,Middle_Age,62903,Medium_Income,MORTGAGE,4,Junior_Employee,MEDICAL,B,9600,10,1,0.13,15.26,N,12,9600,0.60
38,Adult,40000,Medium_Income,RENT,19,Senior_Employee,VENTURE,B,12000,10.59,0,0.3,30.00,N,11,12000,0.60
40,Adult,80004,High_Income,MORTGAGE,15,Senior_Employee,EDUCATION,A,9500,7.51,0,0.12,11.87,N,12,9500,0.60
44,Middle_Age,80100,High_Income,MORTGAGE,16,Senior_Employee,MEDICAL,B,8000,10.38,0,0.1,9.99,N,16,8000,0.60
44,Middle_Age,80160,High_Income,MORTGAGE,13,Senior_Employee,DEBTCONSOLIDATION,C,5500,13.92,0,0.07,6.86,Y,13,5500,0.60
42,Middle_Age,42000,Medium_Income,RENT,0,New_Employee,PERSONAL,B,12000,10.37,0,0.29,28.57,N,11,12000,0.60
38,Adult,81000,High_Income,MORTGAGE,3,Junior_Employee,PERSONAL,C,10000,14.27,0,0.12,12.35,Y,16,10000,0.60
36,Adult,81000,High_Income,MORTGAGE,9,Mid_Employee,HOMEIMPROVEMENT,C,6000,12.99,0,0.07,7.41,N,17,6000,0.60
38,Adult,81000,High_Income,MORTGAGE,0,New_Employee,EDUCATION,B,11000,10.36,0,0.14,13.58,N,14,11000,0.60
38,Adult,81000,High_Income,OWN,4,Junior_Employee,EDUCATION,B,7000,9.99,0,0.09,8.64,N,11,7000,0.60
40,Adult,81000,High_Income,MORTGAGE,10,Mid_Employee,HOMEIMPROVEMENT,A,20000,6.17,0,0.25,24.69,N,14,20000,0.60
40,Adult,81120,High_Income,MORTGAGE,1,New_Employee,EDUCATION,B,24000,9.25,0,0.3,29.59,N,15,24000,0.60
38,Adult,81120,High_Income,MORTGAGE,5,Junior_Employee,HOMEIMPROVEMENT,B,8000,11.12,0,0.1,9.86,N,12,8000,0.60
43,Middle_Age,45000,Medium_Income,RENT,0,New_Employee,MEDICAL,A,12000,6.91,0,0.27,26.67,N,12,12000,0.60
42,Middle_Age,64464,Medium_Income,MORTGAGE,13,Senior_Employee,MEDICAL,E,30000,19.03,1,0.4,46.54,N,17,30000,0.60
44,Middle_Age,39000,Medium_Income,RENT,2,New_Employee,MEDICAL,B,12000,11.14,1,0.31,30.77,N,15,12000,0.60
39,Adult,82000,High_Income,MORTGAGE,7,Mid_Employee,HOMEIMPROVEMENT,E,8000,19.42,0,0.1,9.76,Y,17,8000,0.60
41,Middle_Age,82000,High_Income,MORTGAGE,18,Senior_Employee,HOMEIMPROVEMENT,A,12000,7.51,0,0.15,14.63,N,17,12000,0.60
38,Adult,46000,Medium_Income,RENT,1,New_Employee,MEDICAL,B,12000,9.91,0,0.26,26.09,N,16,12000,0.60
49,Middle_Age,82000,High_Income,MORTGAGE,4,Junior_Employee,PERSONAL,D,10000,16.49,0,0.12,12.20,Y,12,10000,0.60
38,Adult,82000,High_Income,OWN,4,Junior_Employee,HOMEIMPROVEMENT,B,10000,11.99,0,0.12,12.20,N,13,10000,0.60
37,Adult,59448,Medium_Income,RENT,6,Mid_Employee,DEBTCONSOLIDATION,A,12000,6.54,0,0.2,20.19,N,16,12000,0.60
46,Middle_Age,82359,High_Income,MORTGAGE,6,Mid_Employee,PERSONAL,A,6600,7.66,0,0.08,8.01,N,13,6600,0.60
36,Adult,82500,High_Income,MORTGAGE,20,Senior_Employee,MEDICAL,B,11000,10.65,0,0.13,13.33,N,11,11000,0.60
39,Adult,54000,Medium_Income,RENT,4,Junior_Employee,DEBTCONSOLIDATION,C,12000,14.22,1,0.22,22.22,Y,12,12000,0.60
43,Middle_Age,83000,High_Income,MORTGAGE,13,Senior_Employee,HOMEIMPROVEMENT,B,3000,9.91,0,0.04,3.61,N,17,3000,0.60
41,Middle_Age,83000,High_Income,MORTGAGE,6,Mid_Employee,HOMEIMPROVEMENT,B,3000,11.83,0,0.04,3.61,N,12,3000,0.60
36,Adult,83000,High_Income,MORTGAGE,0,New_Employee,VENTURE,C,13000,11.97,0,0.16,15.66,N,14,13000,0.60
37,Adult,24000,Low_Income,RENT,3,Junior_Employee,HOMEIMPROVEMENT,E,3000,19.03,1,0.13,12.50,N,11,3000,0.60
39,Adult,24000,Low_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,D,3000,14.12,1,0.13,12.50,N,11,3000,0.60
36,Adult,83625,High_Income,MORTGAGE,6,Mid_Employee,PERSONAL,A,13200,7.51,0,0.16,15.78,N,12,13200,0.60
36,Adult,84000,High_Income,MORTGAGE,2,New_Employee,PERSONAL,B,6000,12.69,0,0.07,7.14,N,13,6000,0.60
40,Adult,27599,Low_Income,RENT,6,Mid_Employee,VENTURE,B,3000,10.25,0,0.11,10.87,N,17,3000,0.60
37,Adult,84000,High_Income,MORTGAGE,11,Senior_Employee,HOMEIMPROVEMENT,C,8225,12.99,0,0.1,9.79,Y,11,8225,0.60
38,Adult,84000,High_Income,MORTGAGE,5,Junior_Employee,VENTURE,B,15000,9.63,0,0.18,17.86,N,16,15000,0.60
48,Middle_Age,29120,Low_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,D,3000,12.49,1,0.1,10.30,Y,14,3000,0.60
43,Middle_Age,84000,High_Income,MORTGAGE,0,New_Employee,DEBTCONSOLIDATION,A,12000,5.42,0,0.14,14.29,N,16,12000,0.60
39,Adult,84000,High_Income,OWN,12,Senior_Employee,EDUCATION,A,9875,7.51,0,0.12,11.76,N,15,9875,0.60
36,Adult,84000,High_Income,MORTGAGE,14,Senior_Employee,VENTURE,A,1000,7.51,0,0.01,1.19,N,16,1000,0.60
40,Adult,84000,High_Income,MORTGAGE,4,Junior_Employee,HOMEIMPROVEMENT,C,17925,14.26,0,0.21,21.34,N,16,17925,0.60
39,Adult,84000,High_Income,MORTGAGE,2,New_Employee,EDUCATION,A,4000,9.63,0,0.05,4.76,N,12,4000,0.60
49,Middle_Age,84240,High_Income,MORTGAGE,4,Junior_Employee,MEDICAL,B,14000,11.89,0,0.17,16.62,N,17,14000,0.60
36,Adult,84996,High_Income,MORTGAGE,11,Senior_Employee,PERSONAL,B,3500,12.69,0,0.04,4.12,N,16,3500,0.60
47,Middle_Age,65000,Medium_Income,RENT,9,Mid_Employee,EDUCATION,A,12000,5.42,0,0.18,18.46,N,17,12000,0.60
37,Adult,65000,Medium_Income,RENT,4,Junior_Employee,PERSONAL,D,12000,16.49,0,0.18,18.46,N,17,12000,0.60
37,Adult,65000,Medium_Income,RENT,7,Mid_Employee,EDUCATION,C,12000,13.98,0,0.18,18.46,N,15,12000,0.60
39,Adult,68640,Medium_Income,RENT,2,New_Employee,MEDICAL,B,12000,9.33,0,0.17,17.48,N,16,12000,0.60
40,Adult,85000,High_Income,MORTGAGE,4,Junior_Employee,HOMEIMPROVEMENT,C,5000,14.27,0,0.06,5.88,N,16,5000,0.60
38,Adult,85000,High_Income,MORTGAGE,15,Senior_Employee,VENTURE,A,15000,6.03,0,0.18,17.65,N,15,15000,0.60
37,Adult,85000,High_Income,MORTGAGE,4,Junior_Employee,HOMEIMPROVEMENT,B,5500,12.69,0,0.06,6.47,N,11,5500,0.60
37,Adult,85000,High_Income,MORTGAGE,19,Senior_Employee,HOMEIMPROVEMENT,B,10000,9.99,0,0.12,11.76,N,16,10000,0.60
37,Adult,85000,High_Income,MORTGAGE,17,Senior_Employee,HOMEIMPROVEMENT,B,8000,11.99,0,0.09,9.41,N,17,8000,0.60
38,Adult,85000,High_Income,MORTGAGE,4,Junior_Employee,PERSONAL,B,6000,10.99,0,0.07,7.06,N,14,6000,0.60
36,Adult,73000,High_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,D,8000,17.49,1,0.11,10.96,N,17,8000,0.60
36,Adult,72800,High_Income,RENT,1,New_Employee,VENTURE,A,12000,7.66,0,0.16,16.48,N,12,12000,0.60
37,Adult,85000,High_Income,MORTGAGE,2,New_Employee,VENTURE,A,5600,5.42,0,0.07,6.59,N,13,5600,0.60
42,Middle_Age,85000,High_Income,MORTGAGE,10,Mid_Employee,HOMEIMPROVEMENT,D,8500,15.58,0,0.1,10.00,Y,12,8500,0.60
37,Adult,37000,Medium_Income,OWN,5,Junior_Employee,VENTURE,B,6075,11.86,0,0.16,16.42,N,14,6075,0.60
39,Adult,85000,High_Income,MORTGAGE,2,New_Employee,VENTURE,B,5000,11.86,0,0.06,5.88,N,15,5000,0.60
48,Middle_Age,85000,High_Income,MORTGAGE,0,New_Employee,EDUCATION,A,10000,7.51,0,0.12,11.76,N,13,10000,0.60
37,Adult,42000,Medium_Income,RENT,3,Junior_Employee,VENTURE,A,3000,7.51,0,0.07,7.14,N,13,3000,0.60
47,Middle_Age,85000,High_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,A,5500,6.76,0,0.06,6.47,N,12,5500,0.60
41,Middle_Age,37000,Medium_Income,OWN,0,New_Employee,VENTURE,C,10000,13.79,0,0.27,27.03,Y,13,10000,0.60
40,Adult,85000,High_Income,MORTGAGE,1,New_Employee,EDUCATION,C,10000,12.87,0,0.12,11.76,N,11,10000,0.60
36,Adult,85000,High_Income,OWN,2,New_Employee,EDUCATION,D,8000,14.96,0,0.09,9.41,N,14,8000,0.60
43,Middle_Age,75000,High_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,A,12000,7.9,0,0.16,16.00,N,16,12000,0.60
37,Adult,85000,High_Income,OWN,3,Junior_Employee,EDUCATION,F,10000,18.43,0,0.12,11.76,Y,16,10000,0.60
45,Middle_Age,36700,Medium_Income,OWN,7,Mid_Employee,PERSONAL,A,2000,7.51,0,0.05,5.45,N,16,2000,0.60
39,Adult,85000,High_Income,MORTGAGE,1,New_Employee,PERSONAL,A,12000,9.32,0,0.14,14.12,N,13,12000,0.60
46,Middle_Age,85000,High_Income,OTHER,0,New_Employee,HOMEIMPROVEMENT,A,1000,7.68,0,0.01,1.18,N,12,1000,0.60
47,Middle_Age,85000,High_Income,MORTGAGE,3,Junior_Employee,HOMEIMPROVEMENT,A,10000,8.07,0,0.12,11.76,N,15,10000,0.60
46,Middle_Age,85000,High_Income,OWN,1,New_Employee,VENTURE,A,5000,7.43,0,0.06,5.88,N,13,5000,0.60
44,Middle_Age,85280,High_Income,MORTGAGE,4,Junior_Employee,PERSONAL,B,7000,10.62,0,0.08,8.21,N,12,7000,0.60
39,Adult,86000,High_Income,MORTGAGE,10,Mid_Employee,HOMEIMPROVEMENT,A,8500,6.03,0,0.1,9.88,N,11,8500,0.60
36,Adult,62900,Medium_Income,MORTGAGE,5,Junior_Employee,MEDICAL,C,6250,13.49,1,0.08,9.94,N,12,6250,0.60
42,Middle_Age,75744,High_Income,RENT,2,New_Employee,EDUCATION,D,12000,14.91,1,0.16,15.84,Y,12,12000,0.60
42,Middle_Age,82000,High_Income,RENT,10,Mid_Employee,VENTURE,D,12000,13.24,0,0.15,14.63,Y,13,12000,0.60
48,Middle_Age,83000,High_Income,RENT,2,New_Employee,VENTURE,B,12000,10.99,0,0.14,14.46,N,17,12000,0.60
43,Middle_Age,86004,High_Income,MORTGAGE,2,New_Employee,HOMEIMPROVEMENT,B,10000,9.99,0,0.12,11.63,N,14,10000,0.60
44,Middle_Age,36000,Medium_Income,OWN,5,Junior_Employee,EDUCATION,D,4000,16.29,0,0.11,11.11,N,11,4000,0.60
36,Adult,36000,Medium_Income,OWN,4,Junior_Employee,MEDICAL,D,10000,16.29,0,0.28,27.78,Y,17,10000,0.60
43,Middle_Age,86044,High_Income,MORTGAGE,16,Senior_Employee,HOMEIMPROVEMENT,A,6500,7.74,0,0.08,7.55,N,13,6500,0.60
36,Adult,84695,High_Income,RENT,2,New_Employee,MEDICAL,A,12000,7.29,0,0.14,14.17,N,14,12000,0.60
37,Adult,86500,High_Income,MORTGAGE,13,Senior_Employee,EDUCATION,A,6500,7.14,0,0.08,7.51,N,13,6500,0.60
40,Adult,86500,High_Income,MORTGAGE,2,New_Employee,HOMEIMPROVEMENT,B,10000,10.25,0,0.12,11.56,N,16,10000,0.60
39,Adult,85000,High_Income,RENT,4,Junior_Employee,HOMEIMPROVEMENT,A,12000,6.03,0,0.14,14.12,N,12,12000,0.60
46,Middle_Age,86807,High_Income,MORTGAGE,0,New_Employee,VENTURE,A,10000,8.94,0,0.12,11.52,N,15,10000,0.60
39,Adult,85000,High_Income,RENT,7,Mid_Employee,EDUCATION,B,12000,10.74,0,0.14,14.12,N,13,12000,0.60
49,Middle_Age,75000,High_Income,MORTGAGE,21,Senior_Employee,DEBTCONSOLIDATION,D,15600,17.27,1,0.21,20.80,N,11,15600,0.60
41,Middle_Age,75000,High_Income,MORTGAGE,13,Senior_Employee,DEBTCONSOLIDATION,D,4800,15.58,1,0.06,6.40,Y,15,4800,0.60
49,Middle_Age,88000,High_Income,RENT,11,Senior_Employee,VENTURE,A,12000,6.62,0,0.14,13.64,N,17,12000,0.60
41,Middle_Age,87000,High_Income,MORTGAGE,4,Junior_Employee,PERSONAL,D,9000,16,0,0.1,10.34,N,12,9000,0.60
46,Middle_Age,87000,High_Income,MORTGAGE,1,New_Employee,PERSONAL,C,20000,12.41,0,0.23,22.99,N,17,20000,0.60
37,Adult,90000,High_Income,RENT,15,Senior_Employee,PERSONAL,A,12000,7.51,0,0.13,13.33,N,13,12000,0.60
40,Adult,87048,High_Income,MORTGAGE,11,Senior_Employee,PERSONAL,A,17600,7.9,0,0.2,20.22,N,13,17600,0.60
37,Adult,87950,High_Income,MORTGAGE,3,Junior_Employee,EDUCATION,B,14250,11.89,0,0.16,16.20,N,14,14250,0.60
36,Adult,93000,High_Income,RENT,1,New_Employee,PERSONAL,C,12000,13.48,0,0.13,12.90,Y,12,12000,0.60
41,Middle_Age,88000,High_Income,MORTGAGE,5,Junior_Employee,HOMEIMPROVEMENT,A,4000,7.14,0,0.05,4.55,N,17,4000,0.60
37,Adult,88000,High_Income,MORTGAGE,21,Senior_Employee,VENTURE,A,12000,7.51,0,0.14,13.64,N,17,12000,0.60
36,Adult,95000,High_Income,RENT,2,New_Employee,PERSONAL,B,12000,10.99,0,0.13,12.63,N,11,12000,0.60
37,Adult,88000,High_Income,MORTGAGE,2,New_Employee,VENTURE,C,1000,13.48,0,0.01,1.14,Y,11,1000,0.60
42,Middle_Age,73100,High_Income,RENT,4,Junior_Employee,MEDICAL,D,12000,16.77,1,0.14,16.42,Y,13,12000,0.60
37,Adult,88296,High_Income,MORTGAGE,8,Mid_Employee,HOMEIMPROVEMENT,B,15000,10.14,0,0.17,16.99,N,14,15000,0.60
49,Middle_Age,88400,High_Income,MORTGAGE,4,Junior_Employee,MEDICAL,C,20000,13.92,0,0.23,22.62,Y,14,20000,0.60
41,Middle_Age,100000,High_Income,RENT,3,Junior_Employee,PERSONAL,B,12000,10.74,0,0.12,12.00,N,14,12000,0.60
37,Adult,88824,High_Income,MORTGAGE,8,Mid_Employee,VENTURE,A,3600,6.62,0,0.04,4.05,N,17,3600,0.60
38,Adult,89000,High_Income,MORTGAGE,2,New_Employee,PERSONAL,A,6000,5.42,0,0.07,6.74,N,13,6000,0.60
49,Middle_Age,77000,High_Income,MORTGAGE,4,Junior_Employee,DEBTCONSOLIDATION,D,16000,14.09,1,0.21,20.78,Y,12,16000,0.60
37,Adult,89000,High_Income,MORTGAGE,3,Junior_Employee,EDUCATION,A,5000,6.91,0,0.06,5.62,N,15,5000,0.60
40,Adult,36000,Medium_Income,OWN,4,Junior_Employee,EDUCATION,C,2000,13.57,0,0.06,5.56,Y,12,2000,0.60
50,Middle_Age,120000,High_Income,RENT,0,New_Employee,MEDICAL,B,12000,9.62,0,0.1,10.00,N,12,12000,0.60
41,Middle_Age,90000,High_Income,MORTGAGE,4,Junior_Employee,VENTURE,C,15000,13.49,0,0.17,16.67,N,15,15000,0.60
41,Middle_Age,125000,High_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,C,12000,13.49,0,0.1,9.60,Y,12,12000,0.60
38,Adult,125000,High_Income,RENT,0,New_Employee,EDUCATION,A,12000,7.66,0,0.1,9.60,N,14,12000,0.60
36,Adult,90000,High_Income,OWN,4,Junior_Employee,HOMEIMPROVEMENT,A,3800,6.03,0,0.04,4.22,N,14,3800,0.60
36,Adult,90000,High_Income,MORTGAGE,13,Senior_Employee,EDUCATION,A,12000,6.62,0,0.13,13.33,N,13,12000,0.60
41,Middle_Age,113000,High_Income,RENT,1,New_Employee,VENTURE,D,12000,16,1,0.11,10.62,Y,15,12000,0.60
40,Adult,90000,High_Income,MORTGAGE,2,New_Employee,DEBTCONSOLIDATION,B,2800,10.65,0,0.03,3.11,N,14,2800,0.60
41,Middle_Age,90000,High_Income,MORTGAGE,23,Senior_Employee,VENTURE,A,13200,6.62,0,0.15,14.67,N,13,13200,0.60
37,Adult,90000,High_Income,MORTGAGE,11,Senior_Employee,MEDICAL,A,4000,6.62,0,0.04,4.44,N,16,4000,0.60
38,Adult,78000,High_Income,MORTGAGE,6,Mid_Employee,HOMEIMPROVEMENT,C,15000,15.27,1,0.19,19.23,N,17,15000,0.60
39,Adult,275000,Very_High_Income,RENT,12,Senior_Employee,PERSONAL,A,12000,8.49,0,0.04,4.36,N,14,12000,0.60
36,Adult,48000,Medium_Income,RENT,8,Mid_Employee,PERSONAL,A,12150,5.79,0,0.25,25.31,N,14,12150,0.60
38,Adult,90000,High_Income,MORTGAGE,1,New_Employee,DEBTCONSOLIDATION,A,7000,6.99,0,0.08,7.78,N,16,7000,0.60
45,Middle_Age,90000,High_Income,MORTGAGE,3,Junior_Employee,VENTURE,B,2500,11.99,0,0.03,2.78,N,13,2500,0.60
39,Adult,90000,High_Income,MORTGAGE,0,New_Employee,MEDICAL,B,18000,10.99,0,0.2,20.00,N,11,18000,0.60
38,Adult,90000,High_Income,MORTGAGE,14,Senior_Employee,VENTURE,B,21000,10.59,0,0.23,23.33,N,11,21000,0.60
39,Adult,90000,High_Income,MORTGAGE,15,Senior_Employee,VENTURE,A,10500,7.66,0,0.12,11.67,N,12,10500,0.60
37,Adult,78000,High_Income,MORTGAGE,0,New_Employee,PERSONAL,B,5600,10.74,1,0.07,7.18,N,12,5600,0.60
39,Adult,90000,High_Income,MORTGAGE,2,New_Employee,PERSONAL,B,4600,11.11,0,0.05,5.11,N,11,4600,0.60
36,Adult,36000,Medium_Income,RENT,20,Senior_Employee,VENTURE,C,12375,14.27,1,0.34,34.38,N,16,12375,0.60
36,Adult,41000,Medium_Income,RENT,18,Senior_Employee,DEBTCONSOLIDATION,B,12400,10.65,0,0.3,30.24,N,14,12400,0.60
37,Adult,44196,Medium_Income,RENT,0,New_Employee,MEDICAL,B,12400,11.26,0,0.28,28.06,N,14,12400,0.60
37,Adult,35000,Medium_Income,OWN,2,New_Employee,PERSONAL,B,13250,11.71,0,0.38,37.86,N,14,13250,0.60
37,Adult,90000,High_Income,MORTGAGE,11,Senior_Employee,DEBTCONSOLIDATION,B,22000,8.88,0,0.24,24.44,N,12,22000,0.60
43,Middle_Age,90000,High_Income,MORTGAGE,0,New_Employee,VENTURE,D,15000,14.46,0,0.17,16.67,Y,11,15000,0.60
46,Middle_Age,90000,High_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,A,20000,6.91,0,0.22,22.22,N,16,20000,0.60
41,Middle_Age,90000,High_Income,OWN,12,Senior_Employee,VENTURE,A,8000,7.51,0,0.09,8.89,N,16,8000,0.60
36,Adult,78000,High_Income,MORTGAGE,7,Mid_Employee,DEBTCONSOLIDATION,C,9600,13.98,1,0.12,12.31,Y,13,9600,0.60
41,Middle_Age,90000,High_Income,MORTGAGE,3,Junior_Employee,EDUCATION,A,3000,7.14,0,0.03,3.33,N,14,3000,0.60
45,Middle_Age,47000,Medium_Income,RENT,4,Junior_Employee,MEDICAL,B,2800,9.62,0,0.06,5.96,N,11,2800,0.60
46,Middle_Age,48956,Medium_Income,RENT,0,New_Employee,MEDICAL,B,2800,10.59,0,0.06,5.72,N,13,2800,0.60
50,Middle_Age,90000,High_Income,MORTGAGE,2,New_Employee,VENTURE,B,24000,11.36,0,0.27,26.67,N,13,24000,0.60
38,Adult,90000,High_Income,MORTGAGE,9,Mid_Employee,PERSONAL,C,14000,12.73,0,0.16,15.56,Y,12,14000,0.60
36,Adult,35000,Medium_Income,OWN,1,New_Employee,VENTURE,B,6000,11.49,0,0.17,17.14,N,13,6000,0.60
39,Adult,35000,Medium_Income,OWN,2,New_Employee,PERSONAL,A,6800,8.49,0,0.19,19.43,N,15,6800,0.60
38,Adult,90000,High_Income,MORTGAGE,0,New_Employee,HOMEIMPROVEMENT,C,9600,13.92,0,0.11,10.67,Y,17,9600,0.60
40,Adult,90000,High_Income,RENT,1,New_Employee,EDUCATION,B,2800,11.11,0,0.03,3.11,N,13,2800,0.60
37,Adult,78000,High_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,E,20000,16.35,1,0.26,25.64,N,14,20000,0.60
36,Adult,90000,High_Income,MORTGAGE,2,New_Employee,EDUCATION,D,20000,14.61,0,0.22,22.22,Y,11,20000,0.60
37,Adult,25000,Low_Income,RENT,0,New_Employee,VENTURE,D,2775,15.65,1,0.11,11.10,Y,14,2775,0.60
38,Adult,35000,Medium_Income,OWN,5,Junior_Employee,EDUCATION,D,1800,16.49,0,0.05,5.14,Y,12,1800,0.60
